"timestamp","cycle_id","cycle_second","total_cycle_time_s","cycle_phase","active_mode","Press_target_pressure_bar_g","Press_target_chamber","target_pressure_error_bar","load_pressure_bar_g","pump_rpm","pump_rated_rpm","pump_speed_percent","V_DIR_PA_opening_percent","V_DIR_PB_opening_percent","V_DIR_AT_opening_percent","V_DIR_BT_opening_percent","V_RELIEF_opening_percent","exit_code","solver_warning","contains_inf_or_nan","calculated_flow_rate_L_min","calculated_flow_rate_m3_h","C_SUCTION_velocity_m_s","C_PRESSURE_velocity_m_s","V_DIR_PA_velocity_m_s","V_DIR_PB_velocity_m_s","C_A_LINE_velocity_m_s","C_B_LINE_velocity_m_s","V_DIR_BT_velocity_m_s","V_DIR_AT_velocity_m_s","C_RETURN_velocity_m_s","V_RELIEF_velocity_m_s","C_RELIEF_velocity_m_s","max_active_velocity_m_s","pump_head_m","pump_delta_pressure_bar","hydraulic_power_kW","N_PUMP_IN_pressure_bar_g","N_PUMP_OUT_pressure_bar_g","N_VALVE_P_pressure_bar_g","N_VALVE_A_pressure_bar_g","N_VALVE_B_pressure_bar_g","N_VALVE_T_pressure_bar_g","N_CYL_CAP_pressure_bar_g","N_CYL_ROD_pressure_bar_g","C_SUCTION_pressure_loss_bar","C_PRESSURE_pressure_loss_bar","C_A_LINE_pressure_loss_bar","C_B_LINE_pressure_loss_bar","C_RETURN_pressure_loss_bar","V_DIR_PA_pressure_loss_bar","V_DIR_PB_pressure_loss_bar","V_DIR_AT_pressure_loss_bar","V_DIR_BT_pressure_loss_bar","V_RELIEF_pressure_loss_bar","V_DIR_PA_Kv_effective_m3_h","V_DIR_PB_Kv_effective_m3_h","V_DIR_AT_Kv_effective_m3_h","V_DIR_BT_Kv_effective_m3_h","V_RELIEF_Kv_effective_m3_h","C_SUCTION_direction","C_PRESSURE_direction","C_A_LINE_direction","C_B_LINE_direction","C_RETURN_direction","relief_open","input_note"
"2026-07-09 13:08:49","38","2","16","하강","downstroke","178.9","cap","0","178.9000","1667","1800","92.61","70.7","0","0","70.7","0","0","no","no","22.0087","1.3205","1.0590","7.2975","7.2975","0.0000","7.2975","7.2975","7.2975","0.0000","1.8244","0.0000","0.0000","7.2975","2312.8995","195.0634","7.1552","-0.0961","194.9673","194.0455","182.0447","12.0286","0.0278","178.9000","14.7015","0.0160","0.9218","3.0519","2.7656","0.0700","12.0008","0.0000","0.0000","12.0008","0.0000","0.3535","0.0000","0.0000","0.3535","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:08:50","38","3","16","하강","downstroke","182.9","cap","0","182.9000","1696","1800","94.22","73.6","0","0","73.6","0","0","no","no","23.6436","1.4186","1.1377","7.8396","7.8396","0.0000","7.8396","7.8396","7.8396","0.0000","1.9599","0.0000","0.0000","7.8396","2373.3220","200.1593","7.8875","-0.0975","200.0618","199.0551","186.2750","12.8133","0.0332","182.9000","15.6952","0.0174","1.0067","3.2822","2.9747","0.0754","12.7801","0.0000","0.0000","12.7801","0.0000","0.3680","0.0000","0.0000","0.3680","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:08:51","38","4","16","하강","downstroke","186.9","cap","0","186.9000","1724","1800","95.78","76.4","0","0","76.4","0","0","no","no","25.1726","1.5104","1.2113","8.3466","8.3466","0.0000","8.3466","8.3466","8.3466","0.0000","2.0866","0.0000","0.0000","8.3466","2432.1629","205.1218","8.6057","-0.0988","205.0230","203.9348","190.4907","13.4824","0.0383","186.9000","16.5602","0.0187","1.0882","3.4979","3.1705","0.0805","13.4441","0.0000","0.0000","13.4441","0.0000","0.3820","0.0000","0.0000","0.3820","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:08:52","38","5","16","하강","downstroke","190.9","cap","0","190.9000","1753","1800","97.39","79.3","0","0","79.3","0","0","no","no","26.8080","1.6085","1.2900","8.8888","8.8888","0.0000","8.8888","8.8888","8.8888","0.0000","2.2222","0.0000","0.0000","8.8888","2491.8123","210.1524","9.3896","-0.1002","210.0522","208.8747","194.7219","14.1966","0.0438","190.9000","17.4843","0.0201","1.1775","3.7291","3.3805","0.0860","14.1528","0.0000","0.0000","14.1528","0.0000","0.3965","0.0000","0.0000","0.3965","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:08:53","38","6","16","하강","downstroke","194.9","cap","0","194.9000","1781","1800","98.94","82.1","0","0","82.1","0","0","no","no","28.3389","1.7003","1.3637","9.3964","9.3964","0.0000","9.3964","9.3964","9.3964","0.0000","2.3491","0.0000","0.0000","9.3964","2549.9867","215.0587","10.1575","-0.1016","214.9571","213.6940","198.9389","14.8040","0.0490","194.9000","18.2888","0.0215","1.2632","3.9461","3.5775","0.0911","14.7551","0.0000","0.0000","14.7551","0.0000","0.4105","0.0000","0.0000","0.4105","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:08:54","38","7","16","하강","downstroke","198.9","cap","0","198.9000","1810","1800","100.56","85","0","0","85","0","0","no","no","29.9721","1.7983","1.4422","9.9379","9.9379","0.0000","9.9379","9.9379","9.9379","0.0000","2.4845","0.0000","0.0000","9.9379","2608.9136","220.0284","10.9912","-0.1031","219.9254","218.5686","203.1708","15.4523","0.0545","198.9000","19.1478","0.0229","1.3568","4.1781","3.7882","0.0967","15.3978","0.0000","0.0000","15.3978","0.0000","0.4250","0.0000","0.0000","0.4250","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:08:55","38","8","16","가압유지","downstroke","225.6","cap","131.7572","93.8428","1116","1800","62","20","0","0","20","0","0","no","no","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","1114.7600","94.0157","0","-0.0801","93.9356","93.9356","93.9356","-0.0422","-0.0422","93.8428","-0.1349","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.1000","0.0000","0.0000","0.1000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_pressure_hold_input"
"2026-07-09 13:08:56","38","9","16","상승","upstroke","125.6","rod","0","125.6000","1412","1800","78.44","0","65","65","0","0","0","no","no","19.0085","1.1405","0.9147","6.3027","0.0000","6.3027","6.3027","6.3027","0.0000","6.3027","1.5757","0.0000","0.0000","6.3027","1654.4482","139.5315","4.4205","-0.0936","139.4379","138.6661","10.6087","128.0754","0.0179","13.1457","125.6000","0.0135","0.7717","2.6298","2.3826","0.0601","0.0000","10.5908","10.5908","0.0000","0.0000","0.0000","0.3250","0.3250","0.0000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","reverse(N_CYL_CAP->N_VALVE_A)","forward(N_VALVE_B->N_CYL_ROD)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_upstroke_input"
"2026-07-09 13:08:57","38","10","16","상승","upstroke","127.767","rod","0","127.7670","1445","1800","80.28","0","68.3","68.3","0","0","0","no","no","21.4091","1.2845","1.0302","7.0987","0.0000","7.0987","7.0987","7.0987","0.0000","7.0987","1.7747","0.0000","0.0000","7.0987","1703.9055","143.7026","5.1276","-0.0956","143.6070","142.7160","12.1937","130.5480","0.0258","15.0676","127.7670","0.0155","0.8911","2.9667","2.6883","0.0680","0.0000","12.1679","12.1679","0.0000","0.0000","0.0000","0.3415","0.3415","0.0000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","reverse(N_CYL_CAP->N_VALVE_A)","forward(N_VALVE_B->N_CYL_ROD)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_upstroke_input"
"2026-07-09 13:08:58","38","11","16","상승","upstroke","129.933","rod","0","129.9330","1479","1800","82.17","0","71.7","71.7","0","0","0","no","no","23.8535","1.4312","1.1478","7.9092","0.0000","7.9092","7.9092","7.9092","0.0000","7.9092","1.9773","0.0000","0.0000","7.9092","1753.0593","147.8481","5.8778","-0.0977","147.7504","146.7329","13.7403","133.0264","0.0339","16.9584","129.9330","0.0175","1.0176","3.3108","3.0006","0.0761","0.0000","13.7065","13.7065","0.0000","0.0000","0.0000","0.3585","0.3585","0.0000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","reverse(N_CYL_CAP->N_VALVE_A)","forward(N_VALVE_B->N_CYL_ROD)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_upstroke_input"
"2026-07-09 13:08:59","38","12","16","상승","upstroke","132.1","rod","0","132.1000","1512","1800","84","0","75","75","0","0","0","no","no","26.1598","1.5696","1.2588","8.6739","0.0000","8.6739","8.6739","8.6739","0.0000","8.6739","2.1685","0.0000","0.0000","8.6739","1799.8786","151.7967","6.6183","-0.0996","151.6971","150.5555","15.1080","135.4891","0.0416","18.6517","132.1000","0.0195","1.1416","3.6365","3.2963","0.0838","0.0000","15.0664","15.0664","0.0000","0.0000","0.0000","0.3750","0.3750","0.0000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","reverse(N_CYL_CAP->N_VALVE_A)","forward(N_VALVE_B->N_CYL_ROD)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_upstroke_input"
"2026-07-09 13:09:00","38","13","16","상승","upstroke","134.267","rod","0","134.2670","1545","1800","85.83","0","78.3","78.3","0","0","0","no","no","28.4317","1.7059","1.3681","9.4272","0.0000","9.4272","9.4272","9.4272","0.0000","9.4272","2.3568","0.0000","0.0000","9.4272","1845.5256","155.6464","7.3755","-0.1017","155.5448","154.2766","16.3776","137.9483","0.0493","20.2430","134.2670","0.0215","1.2682","3.9582","3.5885","0.0914","0.0000","16.3283","16.3283","0.0000","0.0000","0.0000","0.3915","0.3915","0.0000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","reverse(N_CYL_CAP->N_VALVE_A)","forward(N_VALVE_B->N_CYL_ROD)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_upstroke_input"
"2026-07-09 13:09:01","38","14","16","상승","upstroke","136.433","rod","0","136.4330","1579","1800","87.72","0","81.7","81.7","0","0","0","no","no","30.7614","1.8457","1.4802","10.1996","0.0000","10.1996","10.1996","10.1996","0.0000","10.1996","2.5499","0.0000","0.0000","10.1996","1890.9504","159.4774","8.1762","-0.1038","159.3737","157.9711","17.6133","140.4150","0.0572","21.8097","136.4330","0.0237","1.4025","4.2892","3.8892","0.0993","0.0000","17.5561","17.5561","0.0000","0.0000","0.0000","0.4085","0.4085","0.0000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","reverse(N_CYL_CAP->N_VALVE_A)","forward(N_VALVE_B->N_CYL_ROD)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_upstroke_input"
"2026-07-09 13:09:02","38","15","16","상승","upstroke","138.6","rod","0","138.6000","1612","1800","89.56","0","85","85","0","0","0","no","no","32.9738","1.9784","1.5867","10.9332","0.0000","10.9332","10.9332","10.9332","0.0000","10.9332","2.7333","0.0000","0.0000","10.9332","1934.4394","163.1452","8.9659","-0.1058","163.0393","161.5049","18.7011","142.8685","0.0647","23.2128","138.6000","0.0257","1.5344","4.6045","4.1758","0.1069","0.0000","18.6364","18.6364","0.0000","0.0000","0.0000","0.4250","0.4250","0.0000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","reverse(N_CYL_CAP->N_VALVE_A)","forward(N_VALVE_B->N_CYL_ROD)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_upstroke_input"
"2026-07-09 13:09:03","39","0","12","하강","downstroke","171.2","cap","0","171.2000","1615","1800","89.72","65","0","0","65","0","0","no","no","19.2261","1.1536","0.9251","6.3748","6.3748","0.0000","6.3748","6.3748","6.3748","0.0000","1.5937","0.0000","0.0000","6.3748","2201.4512","185.6642","5.9493","-0.0938","185.5704","184.7880","173.9533","10.8533","0.0186","171.2000","13.1710","0.0137","0.7824","2.6605","2.4105","0.0608","10.8347","0.0000","0.0000","10.8347","0.0000","0.3250","0.0000","0.0000","0.3250","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:09:04","39","1","12","하강","downstroke","176.8","cap","0","176.8000","1655","1800","91.94","69","0","0","69","0","0","no","no","21.4382","1.2863","1.0316","7.1083","7.1083","0.0000","7.1083","7.1083","7.1083","0.0000","1.7771","0.0000","0.0000","7.1083","2286.1413","192.8067","6.889","-0.0956","192.7111","191.8185","179.8638","11.9806","0.0259","176.8000","14.5801","0.0155","0.8926","2.9710","2.6922","0.0681","11.9548","0.0000","0.0000","11.9548","0.0000","0.3450","0.0000","0.0000","0.3450","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:09:05","39","2","12","하강","downstroke","182.4","cap","0","182.4000","1695","1800","94.17","73","0","0","73","0","0","no","no","23.6561","1.4194","1.1383","7.8437","7.8437","0.0000","7.8437","7.8437","7.8437","0.0000","1.9609","0.0000","0.0000","7.8437","2370.0749","199.8855","7.8809","-0.0975","199.7880","198.7807","185.7760","13.0380","0.0332","182.4000","15.9208","0.0174","1.0072","3.2832","2.9756","0.0754","13.0047","0.0000","0.0000","13.0047","0.0000","0.3650","0.0000","0.0000","0.3650","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:09:06","39","3","12","하강","downstroke","188","cap","0","188.0000","1735","1800","96.39","77","0","0","77","0","0","no","no","25.8772","1.5526","1.2452","8.5802","8.5802","0.0000","8.5802","8.5802","8.5802","0.0000","2.1450","0.0000","0.0000","8.5802","2453.2704","206.9019","8.9234","-0.0994","206.8025","205.6763","191.6896","14.0273","0.0407","188.0000","17.1949","0.0193","1.1262","3.5969","3.2603","0.0828","13.9867","0.0000","0.0000","13.9867","0.0000","0.3850","0.0000","0.0000","0.3850","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:09:07","39","4","12","하강","downstroke","193.6","cap","0","193.6000","1775","1800","98.61","81","0","0","81","0","0","no","no","28.0994","1.6860","1.3521","9.3170","9.3170","0.0000","9.3170","9.3170","9.3170","0.0000","2.3293","0.0000","0.0000","9.317","2535.7556","213.8585","10.0155","-0.1014","213.7571","212.5077","197.6042","14.9516","0.0481","193.6000","18.4049","0.0212","1.2495","3.9115","3.5461","0.0903","14.9034","0.0000","0.0000","14.9034","0.0000","0.4050","0.0000","0.0000","0.4050","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:09:08","39","5","12","하강","downstroke","199.2","cap","0","199.2000","1815","1800","100.83","85","0","0","85","0","0","no","no","30.3209","1.8193","1.4590","10.0536","10.0536","0.0000","10.0536","10.0536","10.0536","0.0000","2.5134","0.0000","0.0000","10.0536","2617.5655","220.7581","11.156","-0.1034","220.6547","219.2779","203.5196","15.8139","0.0557","199.2000","19.5537","0.0233","1.3769","4.2269","3.8326","0.0978","15.7583","0.0000","0.0000","15.7583","0.0000","0.4250","0.0000","0.0000","0.4250","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:09:09","39","6","12","가압유지","downstroke","225","cap","133.8336","91.1664","1100","1800","61.11","20","0","0","20","0","0","no","no","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","1083.0247","91.3393","0","-0.0801","91.2591","91.2591","91.2591","-0.0422","-0.0422","91.1664","-0.1349","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.1000","0.0000","0.0000","0.1000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_pressure_hold_input"
"2026-07-09 13:09:10","39","7","12","상승","upstroke","125.9","rod","0","125.9000","1416","1800","78.67","0","65","65","0","0","0","no","no","19.2339","1.1540","0.9255","6.3774","0.0000","6.3774","6.3774","6.3774","0.0000","6.3774","1.5944","0.0000","0.0000","6.3774","1661.4691","140.1236","4.4919","-0.0938","140.0298","139.2472","10.8621","128.4037","0.0186","13.4304","125.9000","0.0137","0.7826","2.6610","2.4109","0.0608","0.0000","10.8435","10.8435","0.0000","0.0000","0.0000","0.3250","0.3250","0.0000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","reverse(N_CYL_CAP->N_VALVE_A)","forward(N_VALVE_B->N_CYL_ROD)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_upstroke_input"
"2026-07-09 13:09:11","39","8","12","상승","upstroke","129.15","rod","0","129.1500","1466","1800","81.44","0","70","70","0","0","0","no","no","22.8532","1.3712","1.0997","7.5775","0.0000","7.5775","7.5775","7.5775","0.0000","7.5775","1.8944","0.0000","0.0000","7.5775","1735.6099","146.3765","5.5753","-0.0968","146.2797","145.3146","13.2301","132.1150","0.0306","16.3068","129.1500","0.0167","0.9651","3.1694","2.8722","0.0727","0.0000","13.1996","13.1996","0.0000","0.0000","0.0000","0.3500","0.3500","0.0000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","reverse(N_CYL_CAP->N_VALVE_A)","forward(N_VALVE_B->N_CYL_ROD)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_upstroke_input"
"2026-07-09 13:09:12","39","9","12","상승","upstroke","132.4","rod","0","132.4000","1516","1800","84.22","0","75","75","0","0","0","no","no","26.3693","1.5822","1.2689","8.7433","0.0000","8.7433","8.7433","8.7433","0.0000","8.7433","2.1858","0.0000","0.0000","8.7433","1806.7584","152.3769","6.6968","-0.0998","152.2771","151.1241","15.3509","135.8155","0.0423","18.9237","132.4000","0.0197","1.1530","3.6656","3.3228","0.0845","0.0000","15.3086","15.3086","0.0000","0.0000","0.0000","0.3750","0.3750","0.0000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","reverse(N_CYL_CAP->N_VALVE_A)","forward(N_VALVE_B->N_CYL_ROD)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_upstroke_input"
"2026-07-09 13:09:13","39","10","12","상승","upstroke","135.65","rod","0","135.6500","1566","1800","87","0","80","80","0","0","0","no","no","29.8059","1.7884","1.4342","9.8828","0.0000","9.8828","9.8828","9.8828","0.0000","9.8828","2.4707","0.0000","0.0000","9.8828","1875.1892","158.1482","7.8562","-0.1029","158.0453","156.6985","17.2443","139.5082","0.0539","21.3044","135.6500","0.0228","1.3468","4.1529","3.7654","0.0961","0.0000","17.1904","17.1904","0.0000","0.0000","0.0000","0.4000","0.4000","0.0000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","reverse(N_CYL_CAP->N_VALVE_A)","forward(N_VALVE_B->N_CYL_ROD)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_upstroke_input"
"2026-07-09 13:09:14","39","11","12","상승","upstroke","138.9","rod","0","138.9000","1616","1800","89.78","0","85","85","0","0","0","no","no","33.1763","1.9906","1.5964","11.0004","0.0000","11.0004","11.0004","11.0004","0.0000","11.0004","2.7501","0.0000","0.0000","11.0004","1941.1731","163.7131","9.0523","-0.1060","163.6070","162.0604","18.9314","143.1944","0.0654","23.4716","138.9000","0.0259","1.5466","4.6330","4.2016","0.1076","0.0000","18.8660","18.8660","0.0000","0.0000","0.0000","0.4250","0.4250","0.0000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","reverse(N_CYL_CAP->N_VALVE_A)","forward(N_VALVE_B->N_CYL_ROD)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_upstroke_input"
"2026-07-09 13:09:15","40","0","15","하강","downstroke","170","cap","0","170.0000","1600","1800","88.89","65","0","0","65","0","0","no","no","18.2196","1.0932","0.8767","6.0411","6.0411","0.0000","6.0411","6.0411","6.0411","0.0000","1.5103","0.0000","0.0000","6.0411","2171.8549","183.1681","5.5621","-0.0930","183.0751","182.3416","172.6117","9.7453","0.0153","170.0000","11.9345","0.0129","0.7335","2.5189","2.2820","0.0575","9.7300","0.0000","0.0000","9.7300","0.0000","0.3250","0.0000","0.0000","0.3250","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:09:16","40","1","15","하강","downstroke","174.667","cap","0","174.6670","1633","1800","90.72","68.3","0","0","68.3","0","0","no","no","20.0381","1.2023","0.9642","6.6441","6.6441","0.0000","6.6441","6.6441","6.6441","0.0000","1.6610","0.0000","0.0000","6.6441","2242.3021","189.1095","6.3157","-0.0945","189.0150","188.1928","177.5334","10.6807","0.0213","174.6670","13.1010","0.0143","0.8222","2.7736","2.5131","0.0634","10.6594","0.0000","0.0000","10.6594","0.0000","0.3415","0.0000","0.0000","0.3415","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:09:17","40","2","15","하강","downstroke","179.333","cap","0","179.3330","1667","1800","92.61","71.7","0","0","71.7","0","0","no","no","21.9705","1.3182","1.0572","7.2848","7.2848","0.0000","7.2848","7.2848","7.2848","0.0000","1.8212","0.0000","0.0000","7.2848","2313.5035","195.1144","7.1446","-0.0961","195.0183","194.0988","182.4708","11.6556","0.0276","179.3330","14.3222","0.0159","0.9195","3.0451","2.7594","0.0698","11.6280","0.0000","0.0000","11.6280","0.0000","0.3585","0.0000","0.0000","0.3585","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:09:18","40","3","15","하강","downstroke","184","cap","0","184.0000","1700","1800","94.44","75","0","0","75","0","0","no","no","23.7930","1.4276","1.1449","7.8891","7.8891","0.0000","7.8891","7.8891","7.8891","0.0000","1.9723","0.0000","0.0000","7.8891","2382.9303","200.9696","7.9694","-0.0976","200.8720","199.8578","187.3944","12.4971","0.0337","184.0000","15.3966","0.0175","1.0142","3.3017","2.9923","0.0758","12.4634","0.0000","0.0000","12.4634","0.0000","0.3750","0.0000","0.0000","0.3750","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:09:19","40","4","15","하강","downstroke","188.667","cap","0","188.6670","1733","1800","96.28","78.3","0","0","78.3","0","0","no","no","25.6170","1.5370","1.2327","8.4939","8.4939","0.0000","8.4939","8.4939","8.4939","0.0000","2.1235","0.0000","0.0000","8.4939","2451.8862","206.7852","8.8287","-0.0992","206.6860","205.5742","192.3188","13.2952","0.0398","188.6670","16.4284","0.0190","1.1118","3.5590","3.2260","0.0819","13.2554","0.0000","0.0000","13.2554","0.0000","0.3915","0.0000","0.0000","0.3915","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:09:20","40","5","15","하강","downstroke","193.333","cap","0","193.3330","1767","1800","98.17","81.7","0","0","81.7","0","0","no","no","27.5461","1.6528","1.3255","9.1335","9.1335","0.0000","9.1335","9.1335","9.1335","0.0000","2.2834","0.0000","0.0000","9.1335","2521.4788","212.6544","9.763","-0.1009","212.5536","211.3355","197.2576","14.1241","0.0462","193.3330","17.5051","0.0207","1.2181","3.8319","3.4738","0.0884","14.0778","0.0000","0.0000","14.0778","0.0000","0.4085","0.0000","0.0000","0.4085","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
